2.762820000000000000e+05 1.464725042000000000e+09
2.762820000000000000e+05 1.464743234000000000e+09
2.762820000000000000e+05 1.464651173000000000e+09
2.762820000000000000e+05 1.499293553000000000e+09
2.762820000000000000e+05 1.462692740000000000e+09
2.762820000000000000e+05 1.462459876000000000e+09
2.762820000000000000e+05 1.500714494000000000e+09
2.762830000000000000e+05 1.453029252000000000e+09
2.762830000000000000e+05 1.527969136000000000e+09
2.762830000000000000e+05 1.527398177000000000e+09
2.762830000000000000e+05 1.527222930000000000e+09
2.762830000000000000e+05 1.629370289000000000e+09
2.757740000000000000e+05 7.442059600000000000e+07
2.757740000000000000e+05 7.365452900000000000e+07
2.758470000000000000e+05 7.329492540000000000e+08
2.758470000000000000e+05 8.804081210000000000e+08
2.762420000000000000e+05 3.056277730000000000e+08
2.762420000000000000e+05 3.064976830000000000e+08
2.758470000000000000e+05 1.811640705000000000e+09
2.758470000000000000e+05 1.823434379000000000e+09
2.758370000000000000e+05 4.334439000000000000e+08
2.758470000000000000e+05 1.145925078000000000e+09
2.758470000000000000e+05 1.144857095000000000e+09
2.758470000000000000e+05 1.740387001000000000e+09
2.758470000000000000e+05 1.741527141000000000e+09
2.758470000000000000e+05 1.746297975000000000e+09
2.758470000000000000e+05 1.749321010000000000e+09
2.758470000000000000e+05 1.750032105000000000e+09
