276282 1464725042
276282 1464743234
276282 1464651173
276282 1499293553
276282 1462692740
276282 1462459876
276282 1500714494
276283 1453029252
276283 1527969136
276283 1527398177
276283 1527222930
276283 1629370289
275774 74420596
275774 73654529
275847 732949254
275847 880408121
276242 305627773
276242 306497683
275847 1811640705
275847 1823434379
275837 433443900
275847 1145925078
275847 1144857095
275847 1740387001
275847 1741527141
275847 1746297975
275847 1749321010
275847 1750032105
274338 846667215
274338 847642151
274442 433386516
274442 435006345
274442 434024586
274442 481631199
274442 1158625221
274442 1160885787
274442 1265005099
273725 -2068930677
273728 16010435
273730 100143711
273730 1083889795
273730 1096390022
274146 74847870
279931 -590170501
279931 -2090591272
279931 -588193357
279931 -588027574
279931 -587840183
279931 -589058615
280015 1972633
280015 2125031
280015 10997577
280015 14407599
279656 28088097
279656 27205544
279656 28849593
279656 29014125
279658 261617993
279658 260842916
279658 262760480
279658 273209421
279658 315882162
279658 387037003
279658 388622536
279658 388892396
279658 387685978
279658 484238107
279658 483676564
279658 558313671
279658 558369275
