2.750680000000000000e+05 3.474219100000000000e+08
2.752830000000000000e+05 1.386360500000000000e+07
2.750670000000000000e+05 6.886425240000000000e+08
2.750010000000000000e+05 1.190565827000000000e+09
2.750010000000000000e+05 1.074775504000000000e+09
2.750680000000000000e+05 6.369270880000000000e+08
2.753710000000000000e+05 1.047337034000000000e+09
2.750680000000000000e+05 2.530407500000000000e+08
2.750680000000000000e+05 9.753627100000000000e+07
2.750680000000000000e+05 1.158629130000000000e+08
2.750680000000000000e+05 7.859319300000000000e+07
2.750680000000000000e+05 1.474858420000000000e+09
2.752820000000000000e+05 7.346335500000000000e+07
2.751250000000000000e+05 1.390970399000000000e+09
2.750680000000000000e+05 1.051246500000000000e+08
2.750680000000000000e+05 1.895134790000000000e+08
2.751250000000000000e+05 1.571638069000000000e+09
2.750010000000000000e+05 1.320635634000000000e+09
2.750670000000000000e+05 6.821556690000000000e+08
2.750000000000000000e+05 8.582130900000000000e+07
2.750000000000000000e+05 8.792222300000000000e+07
2.753100000000000000e+05 9.736655830000000000e+08
2.753760000000000000e+05 2.230710960000000000e+08
2.753440000000000000e+05 3.226650460000000000e+08
2.749710000000000000e+05 8.997093990000000000e+08
2.749710000000000000e+05 1.209283570000000000e+09
2.749990000000000000e+05 1.566357460000000000e+08
2.753760000000000000e+05 5.194676400000000000e+08
2.753760000000000000e+05 -1.440299727000000000e+09
2.753760000000000000e+05 5.101518380000000000e+08
2.749980000000000000e+05 7.669691410000000000e+08
2.749990000000000000e+05 8.345921960000000000e+08
2.749980000000000000e+05 3.522491340000000000e+08
2.749980000000000000e+05 6.396224350000000000e+08
2.753440000000000000e+05 1.392092820000000000e+08
2.753440000000000000e+05 1.804431960000000000e+08
2.749990000000000000e+05 2.975672920000000000e+08
2.750010000000000000e+05 1.857309694000000000e+09
2.753440000000000000e+05 2.463371530000000000e+08
2.749990000000000000e+05 6.593349880000000000e+08
2.753760000000000000e+05 2.072724091000000000e+09
2.750010000000000000e+05 2.126708851000000000e+09
2.749990000000000000e+05 1.900980762000000000e+09
2.749990000000000000e+05 1.634978223000000000e+09
2.750010000000000000e+05 1.073674800000000000e+08
2.750010000000000000e+05 3.576150580000000000e+08
2.750010000000000000e+05 2.777329080000000000e+08
2.750010000000000000e+05 2.439960030000000000e+08
2.750680000000000000e+05 6.460677410000000000e+08
2.750680000000000000e+05 8.298815240000000000e+08
2.750680000000000000e+05 1.669442578000000000e+09
2.751250000000000000e+05 1.024117036000000000e+09
2.750680000000000000e+05 9.039699530000000000e+08
2.750010000000000000e+05 1.525492874000000000e+09
2.751250000000000000e+05 4.942820060000000000e+08
2.753710000000000000e+05 9.504152010000000000e+08
2.753750000000000000e+05 1.902415347000000000e+09
2.749990000000000000e+05 1.469460694000000000e+09
2.749990000000000000e+05 1.719909362000000000e+09
2.753750000000000000e+05 3.389958600000000000e+08
2.753380000000000000e+05 3.901278900000000000e+08
2.753750000000000000e+05 1.652686929000000000e+09
2.749990000000000000e+05 2.071282699000000000e+09
2.751250000000000000e+05 1.295801423000000000e+09
2.753750000000000000e+05 1.989563349000000000e+09
2.749990000000000000e+05 2.074457597000000000e+09
2.753750000000000000e+05 1.251737422000000000e+09
2.753750000000000000e+05 2.091185606000000000e+09
2.753750000000000000e+05 1.340072779000000000e+09
2.753710000000000000e+05 5.217408520000000000e+08
2.753370000000000000e+05 1.399169860000000000e+08
2.753110000000000000e+05 6.018944470000000000e+08
2.753370000000000000e+05 2.270630350000000000e+08
2.753750000000000000e+05 1.261386770000000000e+08
2.749990000000000000e+05 2.144627874000000000e+09
2.753750000000000000e+05 6.179393180000000000e+08
2.753750000000000000e+05 1.852133198000000000e+09
2.752820000000000000e+05 8.952444200000000000e+07
2.750010000000000000e+05 7.206636350000000000e+08
2.750010000000000000e+05 5.691554050000000000e+08
2.750010000000000000e+05 9.656384090000000000e+08
2.750010000000000000e+05 1.312398859000000000e+09
2.750010000000000000e+05 7.858853020000000000e+08
2.750010000000000000e+05 1.125582462000000000e+09
2.750010000000000000e+05 1.750991950000000000e+09
2.750010000000000000e+05 7.651866160000000000e+08
2.750010000000000000e+05 1.512278287000000000e+09
2.750010000000000000e+05 1.660554980000000000e+09
2.750010000000000000e+05 1.080156582000000000e+09
2.753440000000000000e+05 4.851073000000000000e+07
2.750010000000000000e+05 1.420799642000000000e+09
2.750010000000000000e+05 1.436312442000000000e+09
2.750680000000000000e+05 9.338302150000000000e+08
2.752820000000000000e+05 8.077773900000000000e+07
2.750010000000000000e+05 1.277197824000000000e+09
2.753110000000000000e+05 1.132290863000000000e+09
2.751250000000000000e+05 1.650472094000000000e+09
2.750670000000000000e+05 3.472628620000000000e+08
2.753190000000000000e+05 2.822633650000000000e+08
2.753370000000000000e+05 6.822697300000000000e+07
2.753710000000000000e+05 1.008188630000000000e+09
2.753710000000000000e+05 1.079611687000000000e+09
2.751250000000000000e+05 1.572480986000000000e+09
2.751250000000000000e+05 1.593444976000000000e+09
2.753750000000000000e+05 4.548960510000000000e+08
2.753370000000000000e+05 2.494237650000000000e+08
2.753750000000000000e+05 8.455067610000000000e+08
2.753750000000000000e+05 1.047967627000000000e+09
2.753750000000000000e+05 1.626867740000000000e+08
2.753750000000000000e+05 2.883840990000000000e+08
2.753750000000000000e+05 9.712544650000000000e+08
2.753750000000000000e+05 -2.025570444000000000e+09
2.753750000000000000e+05 1.768296014000000000e+09
2.753370000000000000e+05 2.467738010000000000e+08
2.753370000000000000e+05 6.920034000000000000e+08
2.753750000000000000e+05 7.048138160000000000e+08
2.751240000000000000e+05 3.279529960000000000e+08
2.751240000000000000e+05 2.379874670000000000e+08
2.751250000000000000e+05 1.217934832000000000e+09
2.753370000000000000e+05 2.877736020000000000e+08
2.753380000000000000e+05 2.982135700000000000e+08
2.751250000000000000e+05 8.223005490000000000e+08
2.751250000000000000e+05 8.237782420000000000e+08
2.753370000000000000e+05 3.507715160000000000e+08
2.753750000000000000e+05 9.281980540000000000e+08
2.751250000000000000e+05 9.512160050000000000e+08
2.753380000000000000e+05 3.211584500000000000e+07
2.753750000000000000e+05 3.898272650000000000e+08
2.753750000000000000e+05 6.024098700000000000e+08
2.753750000000000000e+05 1.050511485000000000e+09
2.753380000000000000e+05 7.669294840000000000e+08
2.753750000000000000e+05 1.351465681000000000e+09
2.753370000000000000e+05 1.862479060000000000e+08
2.752840000000000000e+05 1.288358650000000000e+08
2.753750000000000000e+05 2.607392720000000000e+08
2.753710000000000000e+05 4.117563140000000000e+08
2.753750000000000000e+05 2.113303949000000000e+09
2.753370000000000000e+05 1.081956360000000000e+08
2.753370000000000000e+05 1.226664790000000000e+08
2.753370000000000000e+05 7.312612400000000000e+07
2.753370000000000000e+05 7.509448300000000000e+07
2.753190000000000000e+05 1.006349630000000000e+08
2.753370000000000000e+05 6.068272750000000000e+08
2.753750000000000000e+05 6.812665820000000000e+08
2.753750000000000000e+05 1.214119498000000000e+09
2.753750000000000000e+05 1.148456144000000000e+09
2.753710000000000000e+05 5.114585810000000000e+08
2.753750000000000000e+05 2.680215850000000000e+08
2.753760000000000000e+05 6.233342490000000000e+08
2.753760000000000000e+05 2.030925053000000000e+09
2.742500000000000000e+05 1.910871830000000000e+08
