2.796670000000000000e+05 3.495063030000000000e+08
2.796670000000000000e+05 4.010374470000000000e+08
2.788200000000000000e+05 3.353553400000000000e+08
2.803300000000000000e+05 4.471077340000000000e+08
2.803300000000000000e+05 5.672648960000000000e+08
2.788200000000000000e+05 7.618652100000000000e+07
2.803270000000000000e+05 4.558546500000000000e+07
2.803300000000000000e+05 6.430129900000000000e+07
2.788200000000000000e+05 9.835181850000000000e+08
2.788200000000000000e+05 9.843539890000000000e+08
2.788200000000000000e+05 1.903409360000000000e+08
2.788200000000000000e+05 1.221429740000000000e+08
2.788220000000000000e+05 1.341423478000000000e+09
2.796580000000000000e+05 1.102863651000000000e+09
2.798410000000000000e+05 1.014924876000000000e+09
2.791160000000000000e+05 8.395950990000000000e+08
2.798410000000000000e+05 9.298598390000000000e+08
2.788200000000000000e+05 1.616280360000000000e+08
2.788200000000000000e+05 4.689712290000000000e+08
2.788220000000000000e+05 6.524093010000000000e+08
2.798410000000000000e+05 1.587587400000000000e+09
2.796670000000000000e+05 3.185457970000000000e+08
2.796670000000000000e+05 3.182188990000000000e+08
2.788200000000000000e+05 1.135500699000000000e+09
2.798410000000000000e+05 9.838776100000000000e+08
2.803300000000000000e+05 7.148503890000000000e+08
2.789860000000000000e+05 1.483067130000000000e+08
2.789860000000000000e+05 1.684632600000000000e+08
2.798410000000000000e+05 6.093210410000000000e+08
2.788200000000000000e+05 8.005450840000000000e+08
2.788200000000000000e+05 8.013386730000000000e+08
2.789570000000000000e+05 1.945092780000000000e+08
2.789860000000000000e+05 2.230204250000000000e+08
2.796670000000000000e+05 3.049197840000000000e+08
2.803300000000000000e+05 8.964034360000000000e+08
2.788200000000000000e+05 9.205044500000000000e+08
2.789620000000000000e+05 2.161708810000000000e+08
2.798410000000000000e+05 6.235966740000000000e+08
2.796580000000000000e+05 8.689036410000000000e+08
2.798410000000000000e+05 9.277285150000000000e+08
2.788200000000000000e+05 3.005167490000000000e+08
2.789860000000000000e+05 2.138841560000000000e+08
2.798410000000000000e+05 1.032414123000000000e+09
2.788740000000000000e+05 6.700992900000000000e+07
2.798410000000000000e+05 1.074186313000000000e+09
2.789620000000000000e+05 6.493929700000000000e+07
2.788200000000000000e+05 7.836913760000000000e+08
2.788200000000000000e+05 8.749116720000000000e+08
2.796670000000000000e+05 1.729313160000000000e+08
2.788200000000000000e+05 4.621778630000000000e+08
2.788200000000000000e+05 5.899390780000000000e+08
2.789230000000000000e+05 6.503555220000000000e+08
2.803490000000000000e+05 3.364784540000000000e+08
2.803630000000000000e+05 2.001832600000000000e+07
2.803490000000000000e+05 3.724866200000000000e+08
2.803490000000000000e+05 4.929707520000000000e+08
2.789230000000000000e+05 3.893824860000000000e+08
2.788200000000000000e+05 6.489341210000000000e+08
2.788200000000000000e+05 8.104557530000000000e+08
2.788200000000000000e+05 8.289481260000000000e+08
2.788200000000000000e+05 6.185273220000000000e+08
2.788220000000000000e+05 1.498893569000000000e+09
2.788200000000000000e+05 9.338984160000000000e+08
2.788200000000000000e+05 1.008068662000000000e+09
